,OBJECTID,Reference,Sampling_Date,Latitude,Longitude,Gear,Scientificname,Commonname,TotalNum,avg_size,min_size,max_size,ExDate
12483,2343427,TBM2003011801,2003-01-30 19:00:00,27.845483,-82.54715,20,Leiostomus xanthurus,Spot,43,17,14,20,2018-04-12 06:52:34
12484,2343428,TBM2003011802,2003-01-30 19:00:00,27.846283,-82.552217,20,Lagodon rhomboides,Pinfish,20,18,15,30,2018-04-12 06:52:34
12485,2343495,TBM2003020202,2003-02-04 19:00:00,27.9019,-82.6402,160,Prionotus scitulus,Leopard Searobin,1,149,149,149,2018-04-12 06:52:34
12486,2343496,TBM2003020204,2003-02-04 19:00:00,27.919883,-82.6882,160,Eucinostomus gula,Silver Jenny,1,95,95,95,2018-04-12 06:52:34
12487,2343534,TBM2003021202,2003-02-18 19:00:00,27.896817,-82.5366,20,Leiostomus xanthurus,Spot,3,17,16,19,2018-04-12 06:52:35
12488,2343535,TBM2003021202,2003-02-18 19:00:00,27.896817,-82.5366,20,Synodus foetens,Inshore Lizardfish,1,76,76,76,2018-04-12 06:52:35
12489,2343536,TBM2003021203,2003-02-18 19:00:00,27.926533,-82.5338,20,Acanthostracion quadricornis,Scrawled Cowfish,1,65,65,65,2018-04-12 06:52:35
12490,2343537,TBM2003021203,2003-02-18 19:00:00,27.926533,-82.5338,20,Eucinostomus spp.,Eucinostomus,1,34,34,34,2018-04-12 06:52:35
12491,2343539,TBM2003021303,2003-02-02 19:00:00,27.89965,-82.641783,300,Archosargus probatocephalus,Sheepshead,2,96,90,102,2018-04-12 06:52:35
12492,2343540,TBM2003021308,2003-02-02 19:00:00,27.923717,-82.687783,300,Chasmodes saburrae,Florida Blenny,1,53,53,53,2018-04-12 06:52:35
12493,2343541,TBM2003021308,2003-02-02 19:00:00,27.923717,-82.687783,300,Lagodon rhomboides,Pinfish,3,17,16,18,2018-04-12 06:52:35
12494,2343542,TBM2003021401,2003-02-12 19:00:00,27.951133,-82.54855,300,Leiostomus xanthurus,Spot,10,23,18,30,2018-04-12 06:52:35
12495,2343543,TBM2003021402,2003-02-12 19:00:00,27.950283,-82.547817,300,Anchoa mitchilli,Bay Anchovy,2,22,20,25,2018-04-12 06:52:35
12496,2343544,TBM2003021405,2003-02-12 19:00:00,27.873533,-82.608117,300,Anchoa mitchilli,Bay Anchovy,2,27,27,28,2018-04-12 06:52:35
12497,2343545,TBM2003021406,2003-02-12 19:00:00,27.873617,-82.607433,300,Prionotus scitulus,Leopard Searobin,2,56,48,65,2018-04-12 06:52:35
12498,2343546,TBM2003021407,2003-02-12 19:00:00,27.87775,-82.60365,20,Lagodon rhomboides,Pinfish,3,18,17,19,2018-04-12 06:52:35
12499,2343547,TBM2003021410,2003-02-12 19:00:00,27.880483,-82.598483,300,Dasyatis sabina,Atlantic Stingray,2,252,245,260,2018-04-12 06:52:35
12500,2343548,TBM2003021410,2003-02-12 19:00:00,27.880483,-82.598483,300,Prionotus scitulus,Leopard Searobin,2,68,24,112,2018-04-12 06:52:35
12501,2343549,TBM2003021411,2003-02-12 19:00:00,27.954017,-82.547383,20,Gobiosoma spp.,Gobiosoma Gobies,5,17,14,20,2018-04-12 06:52:35
12502,2343553,TBM2003021506,2003-02-23 19:00:00,27.841367,-82.544867,300,Farfantepenaeus duorarum,Pink Shrimp,30,23,17,28,2018-04-12 06:52:35
12503,2343554,TBM2003021506,2003-02-23 19:00:00,27.841367,-82.544867,300,Prionotus scitulus,Leopard Searobin,9,51,37,64,2018-04-12 06:52:35
12504,2343774,TBM2002120803,2002-12-03 19:00:00,27.95945,-82.56985,20,Syngnathus scovelli,Gulf Pipefish,8,73,65,80,2018-04-12 06:52:16
12505,2343775,TBM2002120806,2002-12-03 19:00:00,28.015933,-82.6826,160,Mugil cephalus,Striped Mullet,7,270,169,352,2018-04-12 06:52:16
12506,2343776,TBM2002120806,2002-12-03 19:00:00,28.015933,-82.6826,160,Sciaenops ocellatus,Red Drum,4,364,346,392,2018-04-12 06:52:16
12507,2343778,TBM2002120904,2002-12-04 19:00:00,27.874083,-82.606417,300,Symphurus plagiusa,Blackcheek Tonguefish,4,24,20,29,2018-04-12 06:52:16
12508,2343779,TBM2002120904,2002-12-04 19:00:00,27.874083,-82.606417,300,Syngnathus louisianae,Chain Pipefish,1,85,85,85,2018-04-12 06:52:16
12509,2343790,TBM2002121113,2002-12-16 19:00:00,27.841733,-82.545383,300,Chasmodes saburrae,Florida Blenny,2,45,42,49,2018-04-12 06:52:16
12510,2343791,TBM2002121114,2002-12-16 19:00:00,27.843483,-82.54375,20,Syngnathus louisianae,Chain Pipefish,1,90,90,90,2018-04-12 06:52:16
12511,2343792,TBM2002121114,2002-12-16 19:00:00,27.843483,-82.54375,20,Synodus foetens,Inshore Lizardfish,1,32,32,32,2018-04-12 06:52:16
12512,2343896,TBM2003011303,2003-01-21 19:00:00,27.920917,-82.686767,300,Bairdiella chrysoura,Silver Perch,4,70,55,78,2018-04-12 06:52:20
12513,2343897,TBM2003011303,2003-01-21 19:00:00,27.920917,-82.686767,300,Eucinostomus gula,Silver Jenny,6,61,49,72,2018-04-12 06:52:20
12514,2343898,TBM2003011304,2003-01-21 19:00:00,27.9199,-82.688167,300,Syngnathus scovelli,Gulf Pipefish,5,64,48,75,2018-04-12 06:52:20
12515,2343899,TBM2003011305,2003-01-21 19:00:00,27.929,-82.682717,300,Cynoscion nebulosus,Spotted Seatrout,1,140,140,140,2018-04-12 06:52:20
12516,2343903,TBM2003011409,2003-01-26 19:00:00,27.87945,-82.6091,20,Lagodon rhomboides,Pinfish,6,19,15,25,2018-04-12 06:52:20
12517,2343904,TBM2003011409,2003-01-26 19:00:00,27.87945,-82.6091,20,Syngnathus scovelli,Gulf Pipefish,3,74,63,84,2018-04-12 06:52:20
12518,2343905,TBM2003011411,2003-01-26 19:00:00,27.954467,-82.5481,20,Sciaenops ocellatus,Red Drum,1,63,63,63,2018-04-12 06:52:20
12519,2343906,TBM2003011411,2003-01-26 19:00:00,27.954467,-82.5481,20,Syngnathus scovelli,Gulf Pipefish,1,107,107,107,2018-04-12 06:52:20
12520,2343907,TBM2003011503,2003-01-15 19:00:00,27.836533,-82.548917,300,Synodus foetens,Inshore Lizardfish,3,127,77,221,2018-04-12 06:52:20
12521,2343979,TBM2003020203,2003-02-04 19:00:00,27.896483,-82.641583,20,Lagodon rhomboides,Pinfish,7,26,17,57,2018-04-12 06:52:26
12522,2343980,TBM2003020203,2003-02-04 19:00:00,27.896483,-82.641583,20,Menidia spp.,Menidia Silversides,34,54,43,66,2018-04-12 06:52:26
12523,2343981,TBM2003020206,2003-02-04 19:00:00,28.00275,-82.664717,160,Bairdiella chrysoura,Silver Perch,1,118,118,118,2018-04-12 06:52:26
12524,2344018,TBM2003021302,2003-02-02 19:00:00,27.912033,-82.64625,20,Gobiosoma spp.,Gobiosoma Gobies,8,16,14,19,2018-04-12 06:52:26
12525,2344020,TBM2003021309,2003-02-02 19:00:00,27.92115,-82.683533,20,Prionotus tribulus,Bighead Searobin,1,35,35,35,2018-04-12 06:52:26
12526,2344021,TBM2003021406,2003-02-12 19:00:00,27.873617,-82.607433,300,Cynoscion nebulosus,Spotted Seatrout,1,230,230,230,2018-04-12 06:52:26
12527,2344022,TBM2003021408,2003-02-12 19:00:00,27.877767,-82.602817,20,Orthopristis chrysoptera,Pigfish,1,13,13,13,2018-04-12 06:52:26
12528,2344023,TBM2003021408,2003-02-12 19:00:00,27.877767,-82.602817,20,Syngnathus scovelli,Gulf Pipefish,1,60,60,60,2018-04-12 06:52:26
12529,2344029,TBM2003021505,2003-02-23 19:00:00,27.841483,-82.54505,300,Farfantepenaeus duorarum,Pink Shrimp,22,16,12,22,2018-04-12 06:52:26
12530,2344030,TBM2003021507,2003-02-23 19:00:00,27.845167,-82.548967,20,Lagodon rhomboides,Pinfish,3,19,18,21,2018-04-12 06:52:26
12531,2344031,TBM2003021507,2003-02-23 19:00:00,27.845167,-82.548967,20,Menidia spp.,Menidia Silversides,2,76,72,80,2018-04-12 06:52:26
12532,2344032,TBM2003021507,2003-02-23 19:00:00,27.845167,-82.548967,20,Paralichthys albigutta,Gulf Flounder,2,32,20,45,2018-04-12 06:52:53
12533,2344285,TBM2002110602,2002-11-05 19:00:00,27.874717,-82.60445,300,Gobiosoma robustum,Code Goby,37,23,20,28,2018-04-12 06:50:12
12534,2344286,TBM2002110602,2002-11-05 19:00:00,27.874717,-82.60445,300,Syngnathus scovelli,Gulf Pipefish,4,74,72,79,2018-04-12 06:50:12
12535,2344287,TBM2002110605,2002-11-05 19:00:00,27.841133,-82.544717,300,Bairdiella chrysoura,Silver Perch,26,117,85,156,2018-04-12 06:50:12
12536,2344288,TBM2002110605,2002-11-05 19:00:00,27.841133,-82.544717,300,Synodus foetens,Inshore Lizardfish,2,203,167,239,2018-04-12 06:50:12
12537,2344302,TBM2002111301,2002-11-07 19:00:00,27.865017,-82.538267,160,Oreochromis/Sarotherodon spp.,Tilapias,2,82,81,84,2018-04-12 06:51:55
12538,2344305,TBM2002111305,2002-11-07 19:00:00,27.876383,-82.597283,20,Eucinostomus spp.,Eucinostomus,8,30,26,36,2018-04-12 06:51:55
12539,2344306,TBM2002111401,2002-11-12 19:00:00,27.999517,-82.642367,20,Anchoa mitchilli,Bay Anchovy,25,35,26,47,2018-04-12 06:51:55
12540,2344307,TBM2002111401,2002-11-12 19:00:00,27.999517,-82.642367,20,Chasmodes saburrae,Florida Blenny,5,29,18,39,2018-04-12 06:51:55
12541,2344308,TBM2002111401,2002-11-12 19:00:00,27.999517,-82.642367,20,Sciaenops ocellatus,Red Drum,2,16,16,16,2018-04-12 06:51:55
12542,2344309,TBM2002111404,2002-11-12 19:00:00,28.004517,-82.6698,300,Dasyatis sabina,Atlantic Stingray,2,258,231,285,2018-04-12 06:51:55
12543,2344310,TBM2002111405,2002-11-12 19:00:00,27.946467,-82.71855,300,Bairdiella chrysoura,Silver Perch,3,102,97,110,2018-04-12 06:51:55
12544,2344311,TBM2002111406,2002-11-12 19:00:00,27.920533,-82.687767,300,Eucinostomus gula,Silver Jenny,4,81,63,92,2018-04-12 06:51:55
12545,2344312,TBM2002111406,2002-11-12 19:00:00,27.920533,-82.687767,300,Farfantepenaeus duorarum,Pink Shrimp,6,12,8,25,2018-04-12 06:51:55
12546,2344313,TBM2002111407,2002-11-12 19:00:00,27.9249,-82.68235,300,Anchoa mitchilli,Bay Anchovy,4,39,35,47,2018-04-12 06:51:55
12547,2342687,TBM2002120201,2002-12-01 19:00:00,27.950517,-82.5479,300,Eucinostomus gula,Silver Jenny,13,60,47,85,2018-04-12 06:52:10
12548,2342688,TBM2002120203,2002-12-01 19:00:00,27.9494,-82.552883,300,Prionotus scitulus,Leopard Searobin,2,58,57,60,2018-04-12 06:52:10
12549,2342689,TBM2002120203,2002-12-01 19:00:00,27.9494,-82.552883,300,Prionotus tribulus,Bighead Searobin,2,27,19,35,2018-04-12 06:52:10
12550,2342690,TBM2002120206,2002-12-01 19:00:00,27.947117,-82.54555,20,Syngnathus scovelli,Gulf Pipefish,1,60,60,60,2018-04-12 06:52:10
12551,2342694,TBM2002120210,2002-12-01 19:00:00,27.906567,-82.647583,20,Gobiosoma spp.,Gobiosoma Gobies,4,15,12,19,2018-04-12 06:52:10
12552,2342695,TBM2002120212,2002-12-01 19:00:00,27.922183,-82.687267,300,Syngnathus scovelli,Gulf Pipefish,4,69,58,79,2018-04-12 06:52:10
12553,2342696,TBM2002120213,2002-12-01 19:00:00,27.924433,-82.682483,300,Bairdiella chrysoura,Silver Perch,1,88,88,88,2018-04-12 06:52:10
12554,2342697,TBM2002120213,2002-12-01 19:00:00,27.924433,-82.682483,300,Prionotus tribulus,Bighead Searobin,3,33,24,44,2018-04-12 06:52:10
12555,2342724,TBM2002120802,2002-12-03 19:00:00,27.9698,-82.579933,20,Eucinostomus gula,Silver Jenny,1,46,46,46,2018-04-12 06:52:10
12556,2342725,TBM2002120803,2002-12-03 19:00:00,27.95945,-82.56985,20,Syngnathus louisianae,Chain Pipefish,1,123,123,123,2018-04-12 06:52:10
12557,2342726,TBM2002120804,2002-12-03 19:00:00,27.91995,-82.68815,160,Ariopsis felis,Hardhead Catfish,1,340,340,340,2018-04-12 06:52:10
12558,2342728,TBM2002120904,2002-12-04 19:00:00,27.874083,-82.606417,300,Callinectes sapidus,Blue Crab,18,72,43,146,2018-04-12 06:52:10
12559,2342739,TBM2002121109,2002-12-05 19:00:00,27.838917,-82.5502,300,Eucinostomus gula,Silver Jenny,2,95,94,97,2018-04-12 06:52:10
12560,2342740,TBM2002121109,2002-12-05 19:00:00,27.838917,-82.5502,300,Prionotus scitulus,Leopard Searobin,6,110,47,132,2018-04-12 06:52:10
12561,2342741,TBM2002121109,2002-12-05 19:00:00,27.838917,-82.5502,300,Syngnathus louisianae,Chain Pipefish,1,141,141,141,2018-04-12 06:52:10
12562,2342742,TBM2002121114,2002-12-16 19:00:00,27.843483,-82.54375,20,Prionotus scitulus,Leopard Searobin,1,21,21,21,2018-04-12 06:52:10
12563,2342743,TBM2002121115,2002-12-16 19:00:00,27.840433,-82.540017,20,Chasmodes saburrae,Florida Blenny,1,30,30,30,2018-04-12 06:52:10
12564,2342847,TBM2002120201,2002-12-01 19:00:00,27.950517,-82.5479,300,Anchoa mitchilli,Bay Anchovy,3,34,31,42,2018-04-12 06:52:01
12565,2342848,TBM2002120201,2002-12-01 19:00:00,27.950517,-82.5479,300,Prionotus scitulus,Leopard Searobin,3,147,134,155,2018-04-12 06:52:01
12566,2342849,TBM2002120206,2002-12-01 19:00:00,27.947117,-82.54555,20,Strongylura notata,Redfin Needlefish,2,275,260,290,2018-04-12 06:52:01
12567,2342853,TBM2002120212,2002-12-01 19:00:00,27.922183,-82.687267,300,Opsanus beta,Gulf Toadfish,1,135,135,135,2018-04-12 06:52:01
12568,2342854,TBM2002120216,2002-12-01 19:00:00,27.922783,-82.688283,20,Prionotus tribulus,Bighead Searobin,1,24,24,24,2018-04-12 06:52:01
12569,2342886,TBM2002120805,2002-12-03 19:00:00,27.989783,-82.6846,160,No fish,.,0,NA,NA,NA,2018-04-12 06:52:01
12570,2342889,TBM2002120902,2002-12-04 19:00:00,27.888317,-82.608983,300,Menticirrhus americanus,Southern Kingfish,2,30,29,31,2018-04-12 06:52:01
12571,2342890,TBM2002120903,2002-12-04 19:00:00,27.887033,-82.6122,300,Prionotus scitulus,Leopard Searobin,6,32,25,38,2018-04-12 06:52:01
12572,2342891,TBM2002120903,2002-12-04 19:00:00,27.887033,-82.6122,300,Synodus foetens,Inshore Lizardfish,2,48,42,55,2018-04-12 06:52:01
12573,2342907,TBM2002121110,2002-12-05 19:00:00,27.841667,-82.54505,300,Callinectes sapidus,Blue Crab,2,45,42,49,2018-04-12 06:52:01
12574,2342908,TBM2002121110,2002-12-05 19:00:00,27.841667,-82.54505,300,Eucinostomus spp.,Eucinostomus,1,28,28,28,2018-04-12 06:52:02
12575,2342910,TBM2002121113,2002-12-16 19:00:00,27.841733,-82.545383,300,Cynoscion nebulosus,Spotted Seatrout,1,145,145,145,2018-04-12 06:52:02
12576,2342911,TBM2002121113,2002-12-16 19:00:00,27.841733,-82.545383,300,Farfantepenaeus duorarum,Pink Shrimp,13,15,11,25,2018-04-12 06:52:02
12577,2342912,TBM2002121115,2002-12-16 19:00:00,27.840433,-82.540017,20,Lagodon rhomboides,Pinfish,5,17,15,19,2018-04-12 06:52:02
12578,2343074,TBM2002120802,2002-12-03 19:00:00,27.9698,-82.579933,20,Sphoeroides nephelus,Southern Puffer,2,17,15,20,2018-04-12 06:50:35
12579,2343075,TBM2002120804,2002-12-03 19:00:00,27.91995,-82.68815,160,Eucinostomus gula,Silver Jenny,2,82,77,88,2018-04-12 06:50:35
12580,2343077,TBM2002120904,2002-12-04 19:00:00,27.874083,-82.606417,300,Achirus lineatus,Lined Sole,1,11,11,11,2018-04-12 06:50:35
12581,2343078,TBM2002120904,2002-12-04 19:00:00,27.874083,-82.606417,300,Eucinostomus gula,Silver Jenny,5,42,40,45,2018-04-12 06:50:35
12582,2343079,TBM2002120904,2002-12-04 19:00:00,27.874083,-82.606417,300,Microgobius gulosus,Clown Goby,5,29,20,36,2018-04-12 06:50:35
12583,2343090,TBM2002121110,2002-12-05 19:00:00,27.841667,-82.54505,300,Symphurus plagiusa,Blackcheek Tonguefish,4,51,35,68,2018-04-12 06:50:35
12584,2343092,TBM2002121113,2002-12-16 19:00:00,27.841733,-82.545383,300,Synodus foetens,Inshore Lizardfish,1,169,169,169,2018-04-12 06:50:35
12585,2343093,TBM2002121115,2002-12-16 19:00:00,27.840433,-82.540017,20,Sciaenops ocellatus,Red Drum,1,32,32,32,2018-04-12 06:50:35
12586,2343184,TBM2003010602,2003-01-14 19:00:00,27.977117,-82.681467,20,Lagodon rhomboides,Pinfish,1,17,17,17,2018-04-12 06:52:12
12587,2343185,TBM2003010606,2003-01-14 19:00:00,27.951417,-82.721367,20,Fundulus similis,Longnose Killifish,1,53,53,53,2018-04-12 06:52:12
12588,2343186,TBM2003010607,2003-01-14 19:00:00,27.963067,-82.68815,160,Cynoscion nebulosus,Spotted Seatrout,2,191,154,228,2018-04-12 06:52:12
12589,2343207,TBM2003011301,2003-01-21 19:00:00,27.91875,-82.683117,20,Gobiosoma spp.,Gobiosoma Gobies,1,19,19,19,2018-04-12 06:52:12
12590,2343208,TBM2003011301,2003-01-21 19:00:00,27.91875,-82.683117,20,Prionotus scitulus,Leopard Searobin,1,93,93,93,2018-04-12 06:52:12
12591,2343209,TBM2003011303,2003-01-21 19:00:00,27.920917,-82.686767,300,Farfantepenaeus duorarum,Pink Shrimp,1,13,13,13,2018-04-12 06:52:12
12592,2343210,TBM2003011303,2003-01-21 19:00:00,27.920917,-82.686767,300,Prionotus tribulus,Bighead Searobin,1,50,50,50,2018-04-12 06:52:12
12593,2343211,TBM2003011304,2003-01-21 19:00:00,27.9199,-82.688167,300,Leiostomus xanthurus,Spot,1,21,21,21,2018-04-12 06:52:12
12594,2343212,TBM2003011304,2003-01-21 19:00:00,27.9199,-82.688167,300,Prionotus tribulus,Bighead Searobin,1,53,53,53,2018-04-12 06:52:13
12595,2343213,TBM2003011410,2003-01-26 19:00:00,27.880033,-82.611867,20,Floridichthys carpio,Goldspotted Killifish,1,22,22,22,2018-04-12 06:52:13
12596,2343214,TBM2003011410,2003-01-26 19:00:00,27.880033,-82.611867,20,Lucania parva,Rainwater Killifish,9,27,23,32,2018-04-12 06:52:13
12597,2343215,TBM2003011411,2003-01-26 19:00:00,27.954467,-82.5481,20,Microgobius gulosus,Clown Goby,1,26,26,26,2018-04-12 06:52:13
12598,2343216,TBM2003011502,2003-01-15 19:00:00,27.8382,-82.543583,300,Synodus foetens,Inshore Lizardfish,5,106,91,122,2018-04-12 06:52:13
12599,2343227,TBM2003011802,2003-01-30 19:00:00,27.846283,-82.552217,20,Syngnathus scovelli,Gulf Pipefish,2,96,73,120,2018-04-12 06:52:13
12600,2343263,TBM2002120803,2002-12-03 19:00:00,27.95945,-82.56985,20,Chasmodes saburrae,Florida Blenny,1,26,26,26,2018-04-12 06:50:15
12601,2343264,TBM2002120803,2002-12-03 19:00:00,27.95945,-82.56985,20,Eucinostomus spp.,Eucinostomus,36,27,23,35,2018-04-12 06:50:15
12602,2343265,TBM2002120804,2002-12-03 19:00:00,27.91995,-82.68815,160,Gobiesox strumosus,Skilletfish,1,48,48,48,2018-04-12 06:50:15
12603,2343266,TBM2002120804,2002-12-03 19:00:00,27.91995,-82.68815,160,Mugil cephalus,Striped Mullet,2,370,360,380,2018-04-12 06:50:15
12604,2343269,TBM2002120904,2002-12-04 19:00:00,27.874083,-82.606417,300,Farfantepenaeus duorarum,Pink Shrimp,15,12,8,18,2018-04-12 06:50:15
12605,2343270,TBM2002120904,2002-12-04 19:00:00,27.874083,-82.606417,300,Floridichthys carpio,Goldspotted Killifish,1,35,35,35,2018-04-12 06:50:15
12606,2343271,TBM2002120907,2002-12-04 19:00:00,27.876483,-82.596417,20,Synodus foetens,Inshore Lizardfish,2,38,35,41,2018-04-12 06:50:15
12607,2343280,TBM2002121110,2002-12-05 19:00:00,27.841667,-82.54505,300,Farfantepenaeus duorarum,Pink Shrimp,10,13,8,23,2018-04-12 06:50:15
12608,2343281,TBM2002121110,2002-12-05 19:00:00,27.841667,-82.54505,300,Limulus polyphemus,Horseshoe Crab,2,131,130,132,2018-04-12 06:50:15
12609,2343282,TBM2002121115,2002-12-16 19:00:00,27.840433,-82.540017,20,Syngnathus scovelli,Gulf Pipefish,11,83,59,119,2018-04-12 06:50:15
12610,2345905,TBM2002120211,2002-12-01 19:00:00,27.921767,-82.686533,300,Ariopsis felis,Hardhead Catfish,1,343,343,343,2018-04-12 06:54:42
12611,2345906,TBM2002120211,2002-12-01 19:00:00,27.921767,-82.686533,300,Eucinostomus spp.,Eucinostomus,1,33,33,33,2018-04-12 06:54:42
12612,2345907,TBM2002120214,2002-12-01 19:00:00,27.924767,-82.683267,300,Limulus polyphemus,Horseshoe Crab,2,90,41,140,2018-04-12 06:54:42
12613,2345908,TBM2002120216,2002-12-01 19:00:00,27.922783,-82.688283,20,Sphoeroides nephelus,Southern Puffer,1,12,12,12,2018-04-12 06:54:42
12614,2345936,TBM2002120803,2002-12-03 19:00:00,27.95945,-82.56985,20,Bairdiella chrysoura,Silver Perch,1,14,14,14,2018-04-12 06:54:42
12615,2345937,TBM2002120803,2002-12-03 19:00:00,27.95945,-82.56985,20,Gobiosoma spp.,Gobiosoma Gobies,3,17,15,19,2018-04-12 06:54:42
12616,2345938,TBM2002120804,2002-12-03 19:00:00,27.91995,-82.68815,160,Floridichthys carpio,Goldspotted Killifish,1,48,48,48,2018-04-12 06:54:42
12617,2345940,TBM2002120904,2002-12-04 19:00:00,27.874083,-82.606417,300,Dasyatis say,Bluntnose Stingray,1,354,354,354,2018-04-12 06:54:42
12618,2345941,TBM2002120904,2002-12-04 19:00:00,27.874083,-82.606417,300,Opsanus beta,Gulf Toadfish,3,31,26,40,2018-04-12 06:54:42
12619,2345942,TBM2002120904,2002-12-04 19:00:00,27.874083,-82.606417,300,Syngnathus scovelli,Gulf Pipefish,8,61,42,91,2018-04-12 06:54:42
12620,2345943,TBM2002120905,2002-12-04 19:00:00,27.874767,-82.604167,300,Chasmodes saburrae,Florida Blenny,2,43,40,46,2018-04-12 06:54:42
12621,2345944,TBM2002120905,2002-12-04 19:00:00,27.874767,-82.604167,300,Gobiosoma spp.,Gobiosoma Gobies,5,17,16,19,2018-04-12 06:54:42
12622,2345958,TBM2002121108,2002-12-05 19:00:00,27.8368,-82.5499,300,No fish,.,0,NA,NA,NA,2018-04-12 06:54:42
12623,2345959,TBM2002121114,2002-12-16 19:00:00,27.843483,-82.54375,20,Eucinostomus spp.,Eucinostomus,1,17,17,17,2018-04-12 06:54:42
12624,2345960,TBM2002121114,2002-12-16 19:00:00,27.843483,-82.54375,20,Limulus polyphemus,Horseshoe Crab,1,42,42,42,2018-04-12 06:54:42
12625,2346041,TBM2003010603,2003-01-14 19:00:00,27.968367,-82.634167,20,Callinectes sapidus,Blue Crab,1,16,16,16,2018-04-12 06:54:42
12626,2346059,TBM2003011301,2003-01-21 19:00:00,27.91875,-82.683117,20,Leiostomus xanthurus,Spot,1,17,17,17,2018-04-12 06:56:10
12627,2346060,TBM2003011304,2003-01-21 19:00:00,27.9199,-82.688167,300,Prionotus scitulus,Leopard Searobin,1,108,108,108,2018-04-12 06:56:10
12628,2346062,TBM2003011402,2003-01-26 19:00:00,27.951333,-82.548117,300,Prionotus tribulus,Bighead Searobin,3,72,58,80,2018-04-12 06:56:10
12629,2346063,TBM2003011403,2003-01-26 19:00:00,27.951067,-82.553767,300,Prionotus scitulus,Leopard Searobin,1,76,76,76,2018-04-12 06:56:10
12630,2346064,TBM2003011407,2003-01-26 19:00:00,27.87385,-82.60655,300,Elops saurus,Ladyfish,1,269,269,269,2018-04-12 06:56:10
12631,2346065,TBM2003011408,2003-01-26 19:00:00,27.87425,-82.60555,300,Syngnathus scovelli,Gulf Pipefish,7,58,47,66,2018-04-12 06:56:10
12632,2346066,TBM2003011410,2003-01-26 19:00:00,27.880033,-82.611867,20,Cyprinodon variegatus,Sheepshead Minnow,2,29,28,30,2018-04-12 06:56:10
12633,2346067,TBM2003011411,2003-01-26 19:00:00,27.954467,-82.5481,20,Menidia spp.,Menidia Silversides,1,72,72,72,2018-04-12 06:56:10
12634,2346068,TBM2003011501,2003-01-15 19:00:00,27.838917,-82.541483,300,Lagodon rhomboides,Pinfish,1,24,24,24,2018-04-12 06:56:10
12635,2344329,TBM2002111603,2002-11-20 19:00:00,27.971667,-82.608333,160,Strongylura marina,Atlantic Needlefish,1,426,426,426,2018-04-12 06:51:55
12636,2344330,TBM2002111604,2002-11-20 19:00:00,27.923867,-82.531817,20,Farfantepenaeus duorarum,Pink Shrimp,13,9,5,14,2018-04-12 06:51:55
12637,2344331,TBM2002111606,2002-11-20 19:00:00,27.909283,-82.627217,160,Eucinostomus gula,Silver Jenny,20,73,62,92,2018-04-12 06:51:55
12638,2344332,TBM2002111607,2002-11-20 19:00:00,27.90115,-82.643267,20,Hippocampus zosterae,Dwarf Seahorse,1,24,24,24,2018-04-12 06:51:55
12639,2344333,TBM2002111607,2002-11-20 19:00:00,27.90115,-82.643267,20,Microgobius gulosus,Clown Goby,351,28,22,36,2018-04-12 06:51:55
12640,2344339,TBM2002111705,2002-11-20 19:00:00,27.84285,-82.543017,20,Farfantepenaeus duorarum,Pink Shrimp,1,9,9,9,2018-04-12 06:51:55
12641,2344340,TBM2002111709,2002-11-20 19:00:00,27.8877,-82.611933,300,Farfantepenaeus duorarum,Pink Shrimp,1,14,14,14,2018-04-12 06:51:55
